ID,length,imagepath-length,width,imagepath-width,label,L-length,T-length,A-length,E-length,L-width,T-width,A-width,E-width,round
2215,65.564,200825_071857_0000000303_CAM2_OK.bmp,48.099,200825_071901_0000000304_CAM2_OK.bmp,M,1.081134424,0.719169049,0.081134424,0.390493656,1.055038242,0.725047976,0.055038242,0.379219078,5
2216,64.053,200825_071920_0000000305_CAM2_OK.bmp,47.355,200825_071927_0000000306_CAM2_OK.bmp,M,1.128039629,0.727036641,0.128039629,0.375446495,1.110197588,0.733021118,0.110197588,0.364217176,5
2221,60.727,200825_071945_0000000307_CAM2_OK.bmp,47.108,200825_071954_0000000308_CAM2_OK.bmp,F,1.09407668,0.7480571,0.09407668,0.336796348,1.101364043,0.748692528,0.101364043,0.335661786,5
2222,63.737,200825_072012_0000000309_CAM2_OK.bmp,48.741,200825_072019_0000000310_CAM2_OK.bmp,F,1.098961207,0.756974837,0.098961207,0.321047875,1.091345201,0.757701843,0.091345201,0.319780345,5
2223,62.919,200825_072037_0000000311_CAM2_OK.bmp,46.072,200825_072043_0000000312_CAM2_OK.bmp,M,1.125620566,0.721679566,0.125620566,0.385656526,1.111296322,0.722428163,0.111296322,0.384220675,5
2224,63.647,200825_072059_0000000313_CAM2_OK.bmp,47.569,200825_072109_0000000314_CAM2_OK.bmp,F,1.06571452,0.744008702,0.06571452,0.344070301,1.062293076,0.746527938,0.062293076,0.339534597,5
2225,68.342,200825_072124_0000000315_CAM2_OK.bmp,48.944,200825_072130_0000000316_CAM2_OK.bmp,F,1.08711648,0.702345132,0.08711648,0.423801424,1.089596042,0.70675729,0.089596042,0.414912891,5
2226,63.696,200825_072148_0000000317_CAM2_OK.bmp,48.624,200825_072152_0000000318_CAM2_OK.bmp,F,1.105548407,0.75267444,0.105548407,0.328595667,1.102802572,0.757790896,0.102802572,0.319625249,5
2231,60.853,200825_072212_0000000319_CAM2_OK.bmp,49.253,200825_072216_0000000320_CAM2_OK.bmp,M,1.147294004,0.794481088,0.147294004,0.258683203,1.083063379,0.791945095,0.083063379,0.2627138,5
2232,64.912,200825_072233_0000000321_CAM2_OK.bmp,47.867,200825_072241_0000000322_CAM2_OK.bmp,F,1.002239171,0.735031514,0.002239171,0.360485884,1.020581228,0.743072222,0.020581228,0.345764207,5
2233,61.761,200825_072258_0000000323_CAM2_OK.bmp,47.692,200825_072303_0000000324_CAM2_OK.bmp,M,1.055382221,0.801207719,0.055382221,0.248115783,1.04387958,0.804296536,0.04387958,0.243322525,5
2234,62.332,200825_072326_0000000325_CAM2_OK.bmp,46.859,200825_072331_0000000326_CAM2_OK.bmp,M,1.049784803,0.749093148,0.049784803,0.334947467,1.048890153,0.754719832,0.048890153,0.324994995,5
2235,62.484,200825_072347_0000000327_CAM2_OK.bmp,47.779,200825_072350_0000000328_CAM2_OK.bmp,M,1.067399808,0.758613635,0.067399808,0.318194077,1.060768041,0.763356353,0.060768041,0.310004162,5
2236,64.517,200825_072407_0000000329_CAM2_OK.bmp,47.263,200825_072410_0000000330_CAM2_OK.bmp,F,1.055646293,0.704139063,0.055646293,0.420174015,1.144853446,0.725939743,0.144853446,0.3775248,5
2241,61.383,200825_072426_0000000331_CAM2_OK.bmp,46.171,200825_072430_0000000332_CAM2_OK.bmp,M,1.105703247,0.743719276,0.105703247,0.34459336,1.094134644,0.751836611,0.094134644,0.330076224,5
2242,65.841,200825_072444_0000000333_CAM2_OK.bmp,49.401,200825_072448_0000000334_CAM2_OK.bmp,M,1.068509236,0.740258778,0.068509236,0.350878949,1.063395877,0.743965004,0.063395877,0.344149248,5
2243,66.067,200825_072504_0000000335_CAM2_OK.bmp,49.569,200825_072509_0000000336_CAM2_OK.bmp,M,1.070891953,0.744055183,0.070891953,0.343986338,1.070217058,0.748354152,0.070217058,0.336265721,5
2244,62.788,200825_072524_0000000337_CAM2_OK.bmp,47.404,200825_072527_0000000338_CAM2_OK.bmp,F,1.144625406,0.743703376,0.144625406,0.344622106,1.134719923,0.746091032,0.134719923,0.340319019,5
2245,65.58,200825_072540_0000000339_CAM2_OK.bmp,49.122,200825_072544_0000000340_CAM2_OK.bmp,non-fertile,1.044884282,0.705704763,0.044884282,0.41702317,1.087547701,0.738755177,0.087547701,0.353628415,5
2246,60.928,200825_072559_0000000341_CAM2_OK.bmp,47.222,200825_072602_0000000342_CAM2_OK.bmp,M,1.087440052,0.76320882,0.087440052,0.310257395,1.068416321,0.775354101,0.068416321,0.289733296,5
2251,61.59,200825_072616_0000000343_CAM2_OK.bmp,49.365,200825_072620_0000000344_CAM2_OK.bmp,M,1.115879299,0.790663072,0.115879299,0.264761231,1.109511158,0.793234883,0.109511158,0.260660645,5
2252,65.168,200825_072634_0000000345_CAM2_OK.bmp,48.868,200825_072639_0000000346_CAM2_OK.bmp,F,1.117571627,0.738722106,0.117571627,0.353689015,1.111180113,0.746469472,0.111180113,0.339639513,5
2253,63.762,200825_072703_0000000347_CAM2_OK.bmp,47.523,200825_072712_0000000348_CAM2_OK.bmp,non-fertile,1.010403867,0.736774931,0.010403867,0.357266592,1.051062076,0.744983555,0.051062076,0.342311508,5
2254,63.336,200825_072730_0000000349_CAM2_OK.bmp,45.862,200825_072735_0000000350_CAM2_OK.bmp,M,1.053284124,0.720600355,0.053284124,0.387731761,1.036307599,0.724084132,0.036307599,0.381054986,5
2255,61.052,200825_072754_0000000351_CAM2_OK.bmp,47.324,200825_072758_0000000352_CAM2_OK.bmp,M,1.088521688,0.766991644,0.088521688,0.30379517,1.097576434,0.768129224,0.097576434,0.30186428,5
2256,65.025,200825_072814_0000000353_CAM2_OK.bmp,48.317,200825_072818_0000000354_CAM2_OK.bmp,F,1.037064751,0.731264566,0.037064751,0.367494128,1.079041615,0.741491306,0.079041615,0.34863348,5
2261,63.565,200825_072832_0000000355_CAM2_OK.bmp,47.74,200825_072837_0000000356_CAM2_OK.bmp,F,1.06799656,0.739381753,0.06799656,0.352481307,1.047986272,0.748917915,0.047986272,0.335259819,5
2262,64.82,200825_072851_0000000357_CAM2_OK.bmp,47.437,200825_072856_0000000358_CAM2_OK.bmp,F,1.080779191,0.760344392,0.080779191,0.315193497,1.077941114,0.766613676,0.077941114,0.304437986,5
2263,63.678,200825_072914_0000000359_CAM2_OK.bmp,47.883,200825_072922_0000000360_CAM2_OK.bmp,M,1.137549485,0.742934911,0.137549485,0.346012934,1.066311841,0.751205139,0.066311841,0.331194301,5
2264,63.053,200825_072937_0000000361_CAM2_OK.bmp,50.526,200825_072942_0000000362_CAM2_OK.bmp,F,1.064955162,0.792924551,0.064955162,0.261154039,1.050044548,0.797149401,0.050044548,0.254469989,5
2265,64.535,200825_072957_0000000363_CAM2_OK.bmp,48.77,200825_073002_0000000364_CAM2_OK.bmp,M,1.085484155,0.753604204,0.085484155,0.326956505,1.095584274,0.754832935,0.095584274,0.324796459,5
2266,63.489,200825_073015_0000000365_CAM2_OK.bmp,47.24,200825_073019_0000000366_CAM2_OK.bmp,M,1.117567967,0.755150068,0.117567967,0.324240098,1.121935502,0.759165743,0.121935502,0.317235411,5
